checkpoint,run_dir,method,seed,severity,severity_scale,max_shift,max_boost,epsilon_mean,epsilon_mean_std,epsilon_mean_stderr,equivariance_defect_relative,equivariance_defect_relative_std,equivariance_defect_relative_stderr,eval_seconds,num_batches,num_samples,orbit_ood_relative_l2,orbit_ood_relative_l2_std,orbit_ood_relative_l2_stderr,relative_l2,relative_l2_std,relative_l2_stderr
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_steps_6\seed_47,aug_steps_6,47,boost_0.50,2.0,,0.5,0.3815209795720875,0.1441667456173474,0.0045052108005421,0.6090427222661674,0.2500741398559933,0.0078148168704997,17.241643599998497,16,256,0.6413239790126681,0.2159877906322928,0.0067496184572591,0.5343834832310677,0.093936737826763,0.0058710461141726
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_59\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_steps_6\seed_59,aug_steps_6,59,boost_0.50,2.0,,0.5,0.3757376256398856,0.1413715373985296,0.004417860543704,0.554912852589041,0.3120006336903818,0.0097500198028244,37.911773300002096,16,256,0.5645235329866409,0.2887880842550392,0.0090246276329699,0.4084545504301786,0.1118689592374649,0.0069918099523415
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_71\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_steps_6\seed_71,aug_steps_6,71,boost_0.50,2.0,,0.5,0.3751505007967353,0.1452191093892617,0.0045380971684144,0.6216061231680214,0.2598739853109581,0.0081210620409674,25.258217599999625,16,256,0.6293666092678905,0.2099645180014422,0.006561391187545,0.5415244773030281,0.0888614237093296,0.0055538389818331
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.10\semi_aug_orbit\seed_23,semi_aug_orbit,23,boost_0.10,0.4,,0.1,0.0775375990197062,0.0287604264036639,0.0008987633251144,0.1036279123509302,0.0430233046749353,0.0013444782710917,17.659262700006366,16,256,0.4487977679818868,0.0727997118142542,0.0022749909941954,0.4475370720028877,0.0715789858463018,0.0044736866153938
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.10\semi_aug_orbit\seed_31,semi_aug_orbit,31,boost_0.10,0.4,,0.1,0.0765226316289044,0.02849712913015,0.0008905352853171,0.1197786197299137,0.0511130631568587,0.0015972832236518,21.543064900004538,16,256,0.5452995654195547,0.0752497477030251,0.0023515546157195,0.5439915731549263,0.0740078388717111,0.0046254899294819
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.10\semi_aug_orbit\seed_47,semi_aug_orbit,47,boost_0.10,0.4,,0.1,0.0763041976606473,0.0288333496299245,0.0009010421759351,0.1086810060078278,0.0490725302939879,0.0015335165716871,17.990514700009953,16,256,0.4955836813896894,0.0778035352764224,0.0024313604773882,0.4929603841155767,0.0750465062875286,0.0046904066429705
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.20\semi_aug_orbit\seed_23,semi_aug_orbit,23,boost_0.20,0.8,,0.2,0.1550751980394125,0.0575208528073278,0.0017975266502289,0.1914213658310473,0.0809205307508958,0.0025287665859654,23.931909399994765,16,256,0.4551293635740876,0.0792701221223324,0.0024771913163228,0.4475370720028877,0.0715789858463018,0.0044736866153938
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.20\semi_aug_orbit\seed_31,semi_aug_orbit,31,boost_0.20,0.8,,0.2,0.1530452632578089,0.0569942582603,0.0017810705706343,0.2213599814567715,0.0947918727983045,0.002962246024947,15.850875599993742,16,256,0.5510160233825445,0.0811356222719374,0.002535488195998,0.5439915731549263,0.0740078388717111,0.0046254899294819
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.20\semi_aug_orbit\seed_47,semi_aug_orbit,47,boost_0.20,0.8,,0.2,0.1526083953212946,0.057666699259849,0.0018020843518702,0.2013977922033518,0.0945026294884264,0.0029532071715133,18.38256030000048,16,256,0.5037637036293745,0.0866225835859268,0.0027069557370602,0.4929603841155767,0.0750465062875286,0.0046904066429705
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.25\semi_aug_orbit\seed_23,semi_aug_orbit,23,train_radius,1.0,,0.25,0.1938439935911446,0.0719010585285065,0.0022469080790158,0.2299421392381191,0.1009907127573101,0.0031559597736659,23.85681539999496,16,256,0.4611494578421116,0.0862480848871092,0.0026952526527221,0.4475370720028877,0.0715789858463018,0.0044736866153938
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.25\semi_aug_orbit\seed_31,semi_aug_orbit,31,train_radius,1.0,,0.25,0.1913065761327743,0.0712428170844853,0.0022263380338901,0.2660998122300952,0.1167536098977278,0.0036485503093039,30.720409200002905,16,256,0.5562471114099026,0.0869497225023776,0.0027171788281993,0.5439915731549263,0.0740078388717111,0.0046254899294819
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.25\semi_aug_orbit\seed_47,semi_aug_orbit,47,train_radius,1.0,,0.25,0.1907604897860437,0.0720833728086737,0.002252605400271,0.2425326062366366,0.1184904903059267,0.0037028278220602,34.46019030000025,16,256,0.5105159496888518,0.0949880615882001,0.0029683769246312,0.4929603841155767,0.0750465062875286,0.0046904066429705
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.35\semi_aug_orbit\seed_23,semi_aug_orbit,23,boost_0.35,1.4,,0.35,0.271381584694609,0.1006614912938894,0.003145671602934,0.3012982509098947,0.1480285902672266,0.0046258934458508,23.30932329999632,16,256,0.4806354604661464,0.1106604277322789,0.0034581383666337,0.4475370720028877,0.0715789858463018,0.0044736866153938
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.35\semi_aug_orbit\seed_31,semi_aug_orbit,31,boost_0.35,1.4,,0.35,0.2678291958291083,0.0997399566201127,0.0031168736443785,0.3479480906389653,0.165089562495365,0.0051590488279801,23.466937299992424,16,256,0.5729413693770766,0.1063030168282565,0.003321969275883,0.5439915731549263,0.0740078388717111,0.0046254899294819
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.35\semi_aug_orbit\seed_47,semi_aug_orbit,47,boost_0.35,1.4,,0.35,0.2670646824408322,0.1009167193052279,0.0031536474782883,0.3185018261428922,0.1716312245785158,0.0053634757680786,27.644892399999662,16,256,0.530026389285922,0.1212466095906775,0.0037889565497086,0.4929603841155767,0.0750465062875286,0.0046904066429705
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.50\semi_aug_orbit\seed_23,semi_aug_orbit,23,boost_0.50,2.0,,0.5,0.3876879871822893,0.1438021170570131,0.0044938161580316,0.4086822387762368,0.234975898488081,0.0073429968277525,26.06247859999712,16,256,0.5295851053670049,0.1696937461826196,0.0053029295682068,0.4475370720028877,0.0715789858463018,0.0044736866153938
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.50\semi_aug_orbit\seed_31,semi_aug_orbit,31,boost_0.50,2.0,,0.5,0.3826131522655487,0.1424856341689707,0.0044526760677803,0.4636993566527962,0.2494143166839894,0.0077941973963746,28.226523600009383,16,256,0.6145984940230846,0.1529732756767396,0.0047804148648981,0.5439915731549263,0.0740078388717111,0.0046254899294819
runs\ablations\2d_galilean_n64_2pct_semi_supervised_joint\fraction_0.02\semi_aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_2pct_semi_supervised_ood_severity\fraction_0.02\boost_0.50\semi_aug_orbit\seed_47,semi_aug_orbit,47,boost_0.50,2.0,,0.5,0.3815209795720875,0.1441667456173474,0.0045052108005421,0.4290402396582067,0.2603974545793604,0.008137420455605,23.04055240000889,16,256,0.5751068671233952,0.1767293002706811,0.0055227906334587,0.4929603841155767,0.0750465062875286,0.0046904066429705
